time,symbol,side,entry_price,mark_price,position_amt,unrealized_pnl,roe_pct
2026-03-26 02:00:38,ONTUSDT,空,0.069400,0.059400,432.2000,4.3220,43.23
2026-03-26 02:00:38,OPNUSDT,多,0.217200,0.201600,138.0000,-2.1528,-21.55
2026-03-26 02:00:38,DUSKUSDT,空,0.125320,0.118360,239.0000,1.6634,16.66
2026-03-26 03:00:54,HUMAUSDT,空,0.019900,0.018994,1507.0000,1.3653,13.66
2026-03-26 03:00:54,TAOUSDT,空,337.300000,357.540000,0.0880,-1.7811,-18.00
2026-03-26 03:00:54,KATUSDT,多,0.010890,0.010945,2754.0000,0.1505,1.50
2026-03-26 03:00:54,MAGMAUSDT,空,0.137600,0.134889,218.0000,0.5909,5.91
2026-03-26 03:00:54,BEATUSDT,多,0.621200,0.612400,48.0000,-0.4224,-4.25
2026-03-26 03:00:54,JCTUSDT,多,0.002845,0.002795,10534.0000,-0.5225,-5.23
2026-03-26 03:00:54,BANANAS31USDT,多,0.014006,0.014158,2141.0000,0.3254,3.26
2026-03-26 03:00:54,ARIAUSDT,空,0.313160,0.287449,95.0000,2.4426,24.63
2026-03-26 03:00:54,FLOWUSDT,多,0.031780,0.032260,944.0000,0.4531,4.53
2026-03-26 03:00:54,GASUSDT,空,1.698000,1.599000,17.6000,1.7424,17.49
2026-03-26 03:00:54,BRUSDT,空,0.172580,0.173795,173.0000,-0.2101,-2.11
2026-03-26 03:00:54,VVVUSDT,空,6.484000,6.794000,4.6200,-1.4322,-14.34
2026-03-26 03:00:54,SIRENUSDT,多,1.157160,2.271837,25.0000,27.8669,288.99
2026-03-26 03:00:54,JTOUSDT,多,0.319300,0.339700,93.0000,1.8972,19.17
2026-03-26 03:00:54,TRIAUSDT,多,0.035690,0.032545,840.0000,-2.6419,-26.44
2026-03-26 03:00:54,BASUSDT,空,0.011787,0.012030,2545.0000,-0.6191,-6.19
2026-03-26 03:00:54,ONTUSDT,空,0.069400,0.058621,432.2000,4.6587,46.60
2026-03-26 03:00:54,OPNUSDT,多,0.217200,0.198905,138.0000,-2.5247,-25.27
2026-03-26 03:00:54,DUSKUSDT,空,0.125320,0.122383,239.0000,0.7019,7.03
2026-03-26 04:00:08,HUMAUSDT,空,0.019900,0.018749,1507.0000,1.7353,17.36
2026-03-26 04:00:08,TAOUSDT,空,337.300000,352.269129,0.0880,-1.3173,-13.31
2026-03-26 04:00:08,KATUSDT,多,0.010890,0.010910,2754.0000,0.0551,0.55
2026-03-26 04:00:08,MAGMAUSDT,空,0.137600,0.135764,218.0000,0.4001,4.00
2026-03-26 04:00:08,BEATUSDT,多,0.621200,0.607300,48.0000,-0.6672,-6.71
2026-03-26 04:00:08,JCTUSDT,多,0.002845,0.002741,10534.0000,-1.0948,-10.96
2026-03-26 04:00:08,BANANAS31USDT,多,0.014006,0.014209,2141.0000,0.4339,4.34
2026-03-26 04:00:08,ARIAUSDT,空,0.313160,0.292010,95.0000,2.0093,20.26
2026-03-26 04:00:08,FLOWUSDT,多,0.031780,0.032119,944.0000,0.3201,3.20
2026-03-26 04:00:08,GASUSDT,空,1.698000,1.599112,17.6000,1.7404,17.47
2026-03-26 04:00:08,BRUSDT,空,0.172580,0.160088,173.0000,2.1612,21.72
2026-03-26 04:00:08,VVVUSDT,空,6.484000,6.738360,4.6200,-1.1751,-11.77
2026-03-26 04:00:08,SIRENUSDT,多,1.157160,2.297830,25.0000,28.5167,295.72
2026-03-26 04:00:08,JTOUSDT,多,0.319300,0.340824,93.0000,2.0017,20.22
2026-03-26 04:00:08,TRIAUSDT,多,0.035690,0.031580,840.0000,-3.4524,-34.55
2026-03-26 04:00:08,BASUSDT,空,0.011787,0.012097,2545.0000,-0.7890,-7.89
2026-03-26 04:00:08,ONTUSDT,空,0.069400,0.057816,432.2000,5.0066,50.07
2026-03-26 04:00:08,OPNUSDT,多,0.217200,0.201173,138.0000,-2.2118,-22.14
2026-03-26 04:00:08,DUSKUSDT,空,0.125320,0.120126,239.0000,1.2414,12.43
2026-03-26 05:00:23,HUMAUSDT,空,0.019900,0.018920,1507.0000,1.4768,14.77
2026-03-26 05:00:23,TAOUSDT,空,337.300000,349.954599,0.0880,-1.1136,-11.26
2026-03-26 05:00:23,KATUSDT,多,0.010890,0.010830,2754.0000,-0.1639,-1.64
2026-03-26 05:00:23,MAGMAUSDT,空,0.137600,0.136499,218.0000,0.2400,2.40
2026-03-26 05:00:23,BEATUSDT,多,0.621200,0.593376,48.0000,-1.3356,-13.44
2026-03-26 05:00:23,JCTUSDT,多,0.002845,0.002753,10534.0000,-0.9640,-9.65
2026-03-26 05:00:23,BANANAS31USDT,多,0.014006,0.014325,2141.0000,0.6837,6.84
2026-03-26 05:00:23,ARIAUSDT,空,0.313160,0.292801,95.0000,1.9341,19.50
2026-03-26 05:00:23,FLOWUSDT,多,0.031780,0.031910,944.0000,0.1227,1.23
2026-03-26 05:00:23,GASUSDT,空,1.698000,1.599500,17.6000,1.7336,17.40
2026-03-26 05:00:23,BRUSDT,空,0.172580,0.156207,173.0000,2.8325,28.46
2026-03-26 05:00:23,VVVUSDT,空,6.484000,6.900429,4.6200,-1.9239,-19.27
2026-03-26 05:00:23,SIRENUSDT,多,1.157160,2.210080,25.0000,26.3230,272.98
2026-03-26 05:00:23,JTOUSDT,多,0.319300,0.341300,93.0000,2.0460,20.67
2026-03-26 05:00:23,TRIAUSDT,多,0.035690,0.031451,840.0000,-3.5606,-35.63
2026-03-26 05:00:23,BASUSDT,空,0.011787,0.012269,2545.0000,-1.2279,-12.28
2026-03-26 05:00:23,ONTUSDT,空,0.069400,0.056656,432.2000,5.5079,55.09
2026-03-26 05:00:23,OPNUSDT,多,0.217200,0.203757,138.0000,-1.8552,-18.57
2026-03-26 05:00:23,DUSKUSDT,空,0.125320,0.120502,239.0000,1.1516,11.53
2026-03-26 06:00:39,HUMAUSDT,空,0.019900,0.018960,1507.0000,1.4166,14.17
2026-03-26 06:00:39,TAOUSDT,空,337.300000,348.910000,0.0880,-1.0217,-10.33
2026-03-26 06:00:39,KATUSDT,多,0.010890,0.011172,2754.0000,0.7768,7.77
2026-03-26 06:00:39,MAGMAUSDT,空,0.137600,0.136343,218.0000,0.2740,2.74
2026-03-26 06:00:39,BEATUSDT,多,0.621200,0.591800,48.0000,-1.4112,-14.20
2026-03-26 06:00:39,JCTUSDT,多,0.002845,0.002723,10534.0000,-1.2870,-12.88
2026-03-26 06:00:39,BANANAS31USDT,多,0.014006,0.014183,2141.0000,0.3790,3.79
2026-03-26 06:00:39,ARIAUSDT,空,0.313160,0.291319,95.0000,2.0749,20.92
2026-03-26 06:00:39,FLOWUSDT,多,0.031780,0.032234,944.0000,0.4283,4.28
2026-03-26 06:00:39,GASUSDT,空,1.698000,1.603000,17.6000,1.6720,16.78
2026-03-26 06:00:39,BRUSDT,空,0.172580,0.153119,173.0000,3.3667,33.83
2026-03-26 06:00:39,VVVUSDT,空,6.484000,6.798000,4.6200,-1.4507,-14.53
2026-03-26 06:00:39,SIRENUSDT,多,1.157160,2.221215,25.0000,26.6014,275.86
2026-03-26 06:00:39,JTOUSDT,多,0.319300,0.340200,93.0000,1.9437,19.64
2026-03-26 06:00:39,TRIAUSDT,多,0.035690,0.032065,840.0000,-3.0449,-30.47
2026-03-26 06:00:39,BASUSDT,空,0.011787,0.012191,2545.0000,-1.0287,-10.29
2026-03-26 06:00:39,ONTUSDT,空,0.069400,0.058214,432.2000,4.8347,48.36
2026-03-26 06:00:39,OPNUSDT,多,0.217200,0.215900,138.0000,-0.1794,-1.80
2026-03-26 06:00:39,DUSKUSDT,空,0.125320,0.120181,239.0000,1.2282,12.30
2026-03-26 07:00:53,HUMAUSDT,空,0.019900,0.018734,1507.0000,1.7569,17.58
2026-03-26 07:00:53,TAOUSDT,空,337.300000,346.680396,0.0880,-0.8255,-8.34
2026-03-26 07:00:53,KATUSDT,多,0.010890,0.011133,2754.0000,0.6693,6.69
2026-03-26 07:00:53,MAGMAUSDT,空,0.137600,0.135500,218.0000,0.4578,4.58
2026-03-26 07:00:53,BEATUSDT,多,0.621200,0.582771,48.0000,-1.8446,-18.56
2026-03-26 07:00:53,JCTUSDT,多,0.002845,0.002747,10534.0000,-1.0368,-10.38
2026-03-26 07:00:53,BANANAS31USDT,多,0.014006,0.014077,2141.0000,0.1510,1.51
2026-03-26 07:00:53,ARIAUSDT,空,0.313160,0.287439,95.0000,2.4435,24.64
2026-03-26 07:00:53,FLOWUSDT,多,0.031780,0.032547,944.0000,0.7238,7.24
2026-03-26 07:00:53,GASUSDT,空,1.698000,1.602330,17.6000,1.6838,16.90
2026-03-26 07:00:53,BRUSDT,空,0.172580,0.155720,173.0000,2.9168,29.31
2026-03-26 07:00:53,VVVUSDT,空,6.484000,6.577857,4.6200,-0.4336,-4.34
2026-03-26 07:00:53,SIRENUSDT,多,1.157160,2.208045,25.0000,26.2721,272.45
2026-03-26 07:00:53,JTOUSDT,多,0.319300,0.336700,93.0000,1.6182,16.35
2026-03-26 07:00:53,TRIAUSDT,多,0.035690,0.031346,840.0000,-3.6491,-36.52
2026-03-26 07:00:53,BASUSDT,空,0.011787,0.012046,2545.0000,-0.6588,-6.59
2026-03-26 07:00:53,ONTUSDT,空,0.069400,0.059447,432.2000,4.3018,43.03
2026-03-26 07:00:53,OPNUSDT,多,0.217200,0.216900,138.0000,-0.0414,-0.41
2026-03-26 07:00:53,DUSKUSDT,空,0.125320,0.121180,239.0000,0.9895,9.91
2026-03-26 08:00:08,HUMAUSDT,空,0.019900,0.018852,1507.0000,1.5795,15.80
2026-03-26 08:00:08,TAOUSDT,空,337.300000,346.890000,0.0880,-0.8439,-8.53
2026-03-26 08:00:08,KATUSDT,多,0.010890,0.011342,2754.0000,1.2456,12.46
2026-03-26 08:00:08,MAGMAUSDT,空,0.137600,0.133956,218.0000,0.7943,7.94
2026-03-26 08:00:08,BEATUSDT,多,0.621200,0.618175,48.0000,-0.1452,-1.46
2026-03-26 08:00:08,JCTUSDT,多,0.002845,0.002741,10534.0000,-1.0914,-10.93
2026-03-26 08:00:08,BANANAS31USDT,多,0.014006,0.013902,2141.0000,-0.2225,-2.23
2026-03-26 08:00:08,ARIAUSDT,空,0.313160,0.280260,95.0000,3.1255,31.52
2026-03-26 08:00:08,FLOWUSDT,多,0.031780,0.032328,944.0000,0.5173,5.17
2026-03-26 08:00:08,GASUSDT,空,1.698000,1.604134,17.6000,1.6520,16.58
2026-03-26 08:00:08,BRUSDT,空,0.172580,0.153495,173.0000,3.3017,33.18
2026-03-26 08:00:08,VVVUSDT,空,6.484000,6.586985,4.6200,-0.4758,-4.76
2026-03-26 08:00:08,SIRENUSDT,多,1.157160,2.046199,25.0000,22.2260,230.49
2026-03-26 08:00:08,JTOUSDT,多,0.319300,0.333348,93.0000,1.3065,13.20
2026-03-26 08:00:08,TRIAUSDT,多,0.035690,0.031340,840.0000,-3.6540,-36.56
2026-03-26 08:00:08,BASUSDT,空,0.011787,0.012048,2545.0000,-0.6642,-6.64
2026-03-26 08:00:08,ONTUSDT,空,0.069400,0.058778,432.2000,4.5908,45.92
2026-03-26 08:00:08,OPNUSDT,多,0.217200,0.215694,138.0000,-0.2078,-2.08
2026-03-26 08:00:08,DUSKUSDT,空,0.125320,0.116150,239.0000,2.1916,21.95
2026-03-26 10:00:39,MONUSDT,空,0.026620,0.026455,1126.0000,0.1857,1.86
2026-03-26 10:00:39,NIGHTUSDT,多,0.044600,0.044886,672.0000,0.1923,1.93
2026-03-26 10:00:39,HUMAUSDT,多,0.019136,0.019064,1567.0000,-0.1128,-1.13
2026-03-26 10:00:39,MANTRAUSDT,空,0.013050,0.012886,2298.0000,0.3759,3.76
2026-03-26 10:00:39,ONDOUSDT,空,0.269600,0.271500,111.2000,-0.2113,-2.11
2026-03-26 10:00:39,PIPPINUSDT,多,0.049181,0.051970,609.0000,1.6986,17.01
2026-03-26 10:00:39,TRADOORUSDT,空,2.240000,2.229784,13.0000,0.1328,1.37
2026-03-26 10:00:39,ZECUSDT,多,232.080000,233.170000,0.1290,0.1406,1.41
2026-03-26 10:00:39,AXLUSDT,多,0.050100,0.049710,598.8000,-0.2335,-2.34
2026-03-26 10:00:39,币安人生USDT,多,0.048550,0.049010,617.0000,0.2838,2.84
2026-03-26 10:00:39,DOTUSDT,多,1.357000,1.357395,22.1000,0.0087,0.09
2026-03-26 10:00:39,ZROUSDT,多,2.144100,2.136900,13.9000,-0.1001,-1.01
2026-03-26 10:00:39,MUSDT,空,2.452700,2.416900,12.0000,0.4296,4.38
2026-03-26 10:00:39,ZKCUSDT,空,0.079470,0.074851,377.0000,1.7415,17.44
2026-03-26 10:00:39,RESOLVUSDT,多,0.044090,0.043580,680.0000,-0.3468,-3.47
2026-03-26 10:00:39,COLLECTUSDT,多,0.071870,0.072730,417.0000,0.3586,3.59
2026-03-26 10:00:39,BEATUSDT,空,0.663100,0.692163,45.0000,-1.3078,-13.15
2026-03-26 10:00:39,JCTUSDT,多,0.002696,0.002841,11128.0000,1.6136,16.14
2026-03-26 10:00:39,BSBUSDT,空,0.166580,0.162830,180.0000,0.6750,6.75
2026-03-26 10:00:39,KASUSDT,空,0.038630,0.038560,776.0000,0.0543,0.54
2026-03-26 10:00:39,ARIAUSDT,多,0.278490,0.279620,107.0000,0.1209,1.22
2026-03-26 10:00:39,CFGUSDT,空,0.141300,0.144400,212.0000,-0.6572,-6.58
2026-03-26 10:00:39,SAHARAUSDT,空,0.027840,0.027465,1077.0000,0.4039,4.04
2026-03-26 10:00:39,ATHUSDT,空,0.007948,0.007728,3774.0000,0.8303,8.30
2026-03-26 10:00:39,RENDERUSDT,空,1.868000,1.849000,16.0000,0.3040,3.05
2026-03-26 10:00:39,ENAUSDT,空,0.106400,0.109085,281.0000,-0.7545,-7.57
2026-03-26 10:00:39,ESPORTSUSDT,空,0.324310,0.336752,92.0000,-1.1447,-11.51
2026-03-26 10:00:39,GASUSDT,多,1.588000,1.588470,18.8000,0.0088,0.09
2026-03-26 10:00:39,BRUSDT,多,0.146630,0.142375,204.0000,-0.8681,-8.71
2026-03-26 10:00:39,SIRENUSDT,空,2.265370,2.258840,13.0000,0.0849,0.86
2026-03-26 10:00:39,PROVEUSDT,空,0.292200,0.284010,102.6000,0.8403,8.41
2026-03-26 10:00:39,CYSUSDT,多,0.414000,0.391500,72.0000,-1.6200,-16.30
2026-03-26 10:00:39,TRIAUSDT,多,0.033900,0.034398,885.0000,0.4407,4.41
2026-03-26 10:00:39,NAORISUSDT,空,0.064925,0.060980,462.0000,1.8226,18.23
2026-03-26 10:00:39,ONTUSDT,多,0.061300,0.061697,489.3000,0.1943,1.94
2026-03-26 10:00:39,RIVERUSDT,多,20.731000,20.750000,1.4000,0.0266,0.27
2026-03-26 10:00:39,SIGNUSDT,多,0.038440,0.032850,779.0000,-4.3546,-43.63
2026-03-26 10:00:39,SUPERUSDT,空,0.131800,0.136483,227.0000,-1.0631,-10.66
2026-03-26 10:00:39,DYDXUSDT,空,0.088000,0.089500,338.9000,-0.5083,-5.11
2026-03-26 10:00:39,DUSKUSDT,多,0.115820,0.115620,258.0000,-0.0516,-0.52
2026-03-26 11:00:54,MONUSDT,空,0.026620,0.026070,1126.0000,0.6193,6.20
2026-03-26 11:00:54,NIGHTUSDT,多,0.044600,0.045070,672.0000,0.3158,3.16
2026-03-26 11:00:54,HUMAUSDT,多,0.019136,0.019304,1567.0000,0.2634,2.64
2026-03-26 11:00:54,MANTRAUSDT,空,0.013050,0.013150,2298.0000,-0.2298,-2.30
2026-03-26 11:00:54,ONDOUSDT,空,0.269600,0.270000,111.2000,-0.0445,-0.45
2026-03-26 11:00:54,PIPPINUSDT,多,0.049181,0.053857,609.0000,2.8480,28.53
2026-03-26 11:00:54,TRADOORUSDT,空,2.240000,2.206364,13.0000,0.4373,4.50
2026-03-26 11:00:54,ZECUSDT,多,232.080000,230.705902,0.1290,-0.1773,-1.78
2026-03-26 11:00:54,AXLUSDT,多,0.050100,0.049593,598.8000,-0.3038,-3.04
2026-03-26 11:00:54,币安人生USDT,多,0.048550,0.048723,617.0000,0.1065,1.07
2026-03-26 11:00:54,DOTUSDT,多,1.357000,1.347000,22.1000,-0.2210,-2.21
2026-03-26 11:00:54,ZROUSDT,多,2.144100,2.142725,13.9000,-0.0191,-0.19
2026-03-26 11:00:54,MUSDT,空,2.452700,2.451900,12.0000,0.0096,0.10
2026-03-26 11:00:54,ZKCUSDT,空,0.079470,0.075080,377.0000,1.6550,16.57
2026-03-26 11:00:54,RESOLVUSDT,多,0.044090,0.043670,680.0000,-0.2856,-2.86
2026-03-26 11:00:54,COLLECTUSDT,多,0.071870,0.068200,417.0000,-1.5304,-15.32
2026-03-26 11:00:54,BEATUSDT,空,0.663100,0.661295,45.0000,0.0812,0.82
2026-03-26 11:00:54,JCTUSDT,多,0.002696,0.002794,11128.0000,1.0938,10.94
2026-03-26 11:00:54,BSBUSDT,空,0.166580,0.155180,180.0000,2.0520,20.53
2026-03-26 11:00:54,KASUSDT,空,0.038630,0.038720,776.0000,-0.0698,-0.70
2026-03-26 11:00:54,ARIAUSDT,多,0.278490,0.278330,107.0000,-0.0171,-0.17
2026-03-26 11:00:54,CFGUSDT,空,0.141300,0.139000,212.0000,0.4876,4.88
2026-03-26 11:00:54,SAHARAUSDT,空,0.027840,0.027530,1077.0000,0.3339,3.34
2026-03-26 11:00:54,ATHUSDT,空,0.007948,0.007626,3774.0000,1.2152,12.15
2026-03-26 11:00:54,RENDERUSDT,空,1.868000,1.815000,16.0000,0.8480,8.51
2026-03-26 11:00:54,ENAUSDT,空,0.106400,0.107593,281.0000,-0.3351,-3.36
2026-03-26 11:00:54,ESPORTSUSDT,空,0.324310,0.340955,92.0000,-1.5314,-15.40
2026-03-26 11:00:54,GASUSDT,多,1.588000,1.571000,18.8000,-0.3196,-3.21
2026-03-26 11:00:54,BRUSDT,多,0.146630,0.153702,204.0000,1.4426,14.47
2026-03-26 11:00:54,SIRENUSDT,空,2.265370,2.178300,13.0000,1.1319,11.53
2026-03-26 11:00:54,PROVEUSDT,空,0.292200,0.288300,102.6000,0.4001,4.00
2026-03-26 11:00:54,CYSUSDT,多,0.414000,0.356639,72.0000,-4.1300,-41.57
2026-03-26 11:00:54,TRIAUSDT,多,0.033900,0.032560,885.0000,-1.1859,-11.86
2026-03-26 11:00:54,NAORISUSDT,空,0.064925,0.061077,462.0000,1.7780,17.78
2026-03-26 11:00:54,ONTUSDT,多,0.061300,0.061200,489.3000,-0.0489,-0.49
2026-03-26 11:00:54,RIVERUSDT,多,20.731000,20.871646,1.4000,0.1969,2.04
2026-03-26 11:00:54,SIGNUSDT,多,0.038440,0.034053,779.0000,-3.4175,-34.24
2026-03-26 11:00:54,SUPERUSDT,空,0.131800,0.132300,227.0000,-0.1135,-1.14
2026-03-26 11:00:54,DYDXUSDT,空,0.088000,0.089216,338.9000,-0.4121,-4.15
2026-03-26 11:00:54,DUSKUSDT,多,0.115820,0.115560,258.0000,-0.0671,-0.67
